"loan_status","loan_amnt","grade","home_ownership","annual_inc","emp_length","int_rate","age","emp_cat","ir_cat"
0,25000,"D","MORTGAGE",97000,11,12.73,25,"0-15","13.5+"
0,17800,"B","MORTGAGE",61781,12,14.59,24,"0-15","8-11"
0,14000,"C","RENT",40000,6,10.25,22,"0-15","11-13.5"
0,12000,"B","MORTGAGE",48000,9,13.11,23,"0-15","11-13.5"
0,24250,"B","MORTGAGE",113200,3,11.36,23,"0-15","8-11"
0,8000,"B","RENT",40000,3,10.62,24,"0-15","8-11"
0,8000,"B","MORTGAGE",160669.75,0,10.25,27,"0-15","11-13.5"
1,5000,"B","RENT",40040,3,11.36,27,"0-15","8-11"
1,16000,"B","RENT",45000,3,10.25,23,"0-15","11-13.5"
0,1600,"C","MORTGAGE",41508,1,11.36,25,"0-15","11-13.5"
0,25000,"B","MORTGAGE",150000,14,13.11,25,"0-15","8-11"
0,7500,"B","RENT",62000,11,10.25,41,"0-15","11-13.5"
0,3000,"B","RENT",60000,3,11.36,23,"0-15","8-11"
0,14000,"C","MORTGAGE",45000,1,10.25,29,"0-15","11-13.5"
0,5000,"A","RENT",62400,4,13.48,25,"0-15","0-8"
0,20000,"D","RENT",38000,5,7.51,25,"0-15","13.5+"
0,4000,"C","MORTGAGE",250000,4,14.59,31,"0-15","13.5+"
0,14400,"B","RENT",60000,2,14.22,37,"0-15","8-11"
1,3000,"B","OWN",35000,4,10.62,34,"15-30","8-11"
0,25000,"B","RENT",185000,30,10.62,22,"0-15","11-13.5"
0,4000,"A","MORTGAGE",40000,4,11.36,24,"0-15","0-8"
0,6250,"C","RENT",23000,13,7.14,22,"0-15","11-13.5"
0,13000,"A","MORTGAGE",70400,8,12.73,32,"0-15","0-8"
0,4000,"C","MORTGAGE",55680,3,7.88,31,"0-15","11-13.5"
0,4800,"B","RENT",52000,7,12.73,23,"0-15","8-11"
0,5800,"D","RENT",75000,3,9.88,34,"0-15","13.5+"
0,5000,"D","RENT",60000,0,14.59,28,"0-15","13.5+"
0,14000,"A","MORTGAGE",70000,12,15.7,31,"15-30","0-8"
0,12000,"A","MORTGAGE",105000,16,7.88,30,"0-15","0-8"
0,14000,"C","MORTGAGE",73008,12,7.88,28,"0-15","11-13.5"
0,10000,"B","RENT",103241,2,12.73,28,"0-15","8-11"
0,25000,"C","MORTGAGE",87000,2,9.88,26,"0-15","11-13.5"
1,15000,"B","MORTGAGE",72000,9,12.73,49,"0-15","Missing"
0,15000,"B","MORTGAGE",98132,11,NA,21,"0-15","11-13.5"
0,14000,"A","OWN",47000,14,11.36,41,"0-15","0-8"
0,13000,"D","RENT",46540.92,2,7.88,24,"0-15","Missing"
0,6300,"C","RENT",170000,5,NA,57,"0-15","11-13.5"
0,25000,"B","RENT",55000,5,13.11,23,"0-15","11-13.5"
0,4000,"B","RENT",52000,4,11.36,24,"0-15","8-11"
0,10000,"D","RENT",83628,3,9.88,28,"15-30","13.5+"
0,2100,"A","RENT",21000,22,15.33,34,"0-15","0-8"
0,10000,"B","RENT",84456,2,7.88,32,"0-15","8-11"
0,1500,"A","MORTGAGE",77000,5,9.88,30,"0-15","0-8"
1,8500,"D","RENT",31800,5,6.39,28,"0-15","13.5+"
0,20000,"D","MORTGAGE",260000,2,16.07,37,"0-15","13.5+"
1,4000,"B","RENT",27500,12,14.96,32,"Missing","8-11"
0,20000,"D","RENT",107000,NA,10.62,23,"0-15","13.5+"
0,12000,"B","MORTGAGE",40000,0,14.59,23,"0-15","8-11"
0,1750,"B","MORTGAGE",30000,3,9.88,22,"0-15","8-11"
0,7500,"B","RENT",81000,3,10.99,27,"0-15","8-11"
0,1400,"C","RENT",30000,5,10.25,25,"0-15","11-13.5"
0,9000,"B","MORTGAGE",41000,4,13.11,24,"0-15","8-11"
0,1000,"A","OWN",60000,3,9.88,29,"0-15","0-8"
0,5000,"B","RENT",24000,15,6.76,23,"0-15","8-11"
1,4200,"B","MORTGAGE",33000,4,10.62,29,"0-15","11-13.5"
1,5600,"D","RENT",45000,5,11.36,22,"0-15","13.5+"
0,25000,"B","MORTGAGE",68340,1,14.96,34,"0-15","8-11"
0,7000,"C","RENT",64800,9,10.99,25,"0-15","11-13.5"
0,21000,"B","OWN",50000,1,12.73,24,"Missing","8-11"
0,8000,"C","RENT",55000,NA,10.62,23,"0-15","11-13.5"
0,3000,"B","RENT",47000,7,13.11,29,"0-15","8-11"
0,3500,"A","MORTGAGE",74900,0,10.25,24,"15-30","0-8"
0,8500,"A","MORTGAGE",74880,16,6.39,21,"0-15","0-8"
0,4000,"B","RENT",26000,14,7.14,27,"0-15","8-11"
0,15000,"A","MORTGAGE",91000,6,10.25,24,"0-15","0-8"
0,12800,"C","RENT",44400,5,7.88,22,"0-15","11-13.5"
0,8000,"B","OWN",51456,3,12.73,27,"0-15","8-11"
0,7200,"C","RENT",38896,3,10.62,23,"0-15","11-13.5"
0,7500,"B","RENT",48659,2,13.48,25,"0-15","Missing"
1,1200,"C","OWN",60000,4,NA,25,"0-15","13.5+"
0,12000,"A","MORTGAGE",43000,5,13.85,32,"0-15","0-8"
0,10000,"B","OWN",1e+05,6,7.88,52,"0-15","8-11"
0,7500,"B","MORTGAGE",61000,4,9.88,26,"0-15","8-11"
0,16000,"D","MORTGAGE",95000,3,10.25,24,"0-15","13.5+"
0,3500,"A","MORTGAGE",52000,8,15.33,24,"0-15","0-8"
0,2000,"D","RENT",43680,3,6.76,26,"0-15","13.5+"
0,5000,"A","MORTGAGE",80000,5,14.96,22,"15-30","0-8"
0,20000,"B","MORTGAGE",82000,24,7.14,22,"0-15","8-11"
0,10000,"C","MORTGAGE",150000,5,9.88,37,"0-15","11-13.5"
0,14400,"C","RENT",1e+05,9,13.48,28,"0-15","13.5+"
1,9000,"C","RENT",26000,10,13.85,22,"0-15","11-13.5"
1,5800,"C","MORTGAGE",40000,0,12.73,25,"0-15","11-13.5"
1,12000,"D","MORTGAGE",133000,2,13.48,34,"0-15","13.5+"
0,5000,"A","MORTGAGE",70200,8,14.59,23,"0-15","0-8"
0,4000,"D","RENT",45000,3,7.14,23,"15-30","13.5+"
0,20500,"C","MORTGAGE",101138,27,14.96,23,"0-15","11-13.5"
0,5000,"D","RENT",22000,2,13.48,21,"0-15","13.5+"
0,16000,"C","MORTGAGE",79000,5,15.7,23,"15-30","11-13.5"
0,1200,"B","OWN",26000,16,12.73,30,"0-15","8-11"
0,10000,"A","MORTGAGE",52000,4,10.99,22,"0-15","0-8"
0,3200,"A","MORTGAGE",56566,0,7.88,35,"0-15","Missing"
0,8000,"B","RENT",108000,3,NA,24,"0-15","8-11"
0,16000,"A","MORTGAGE",78500,8,9.88,25,"15-30","0-8"
0,5000,"C","RENT",47000,18,7.88,34,"0-15","11-13.5"
0,10000,"D","MORTGAGE",41000,7,12.73,23,"0-15","13.5+"
0,10000,"B","OWN",35000,14,14.96,23,"0-15","8-11"
0,4200,"A","OWN",40000,7,10.25,34,"0-15","0-8"
0,10000,"C","MORTGAGE",78000,7,6.76,29,"0-15","11-13.5"
0,12800,"F","RENT",52000,13,12.73,23,"0-15","13.5+"
0,15000,"A","MORTGAGE",136240,2,19.41,35,"0-15","0-8"
0,7000,"D","MORTGAGE",23000,9,7.88,22,"0-15","13.5+"
0,14000,"B","RENT",37000,4,14.96,26,"0-15","8-11"
0,12000,"C","MORTGAGE",96000,0,9.88,31,"0-15","11-13.5"
0,24250,"C","RENT",68375,4,12.73,62,"0-15","11-13.5"
0,20000,"B","RENT",60000,4,12.73,27,"0-15","8-11"
0,15500,"A","RENT",125000,1,10.99,26,"0-15","0-8"
0,5000,"C","RENT",55000,0,7.88,25,"0-15","Missing"
0,15000,"B","OWN",39828,3,NA,21,"Missing","8-11"
0,25000,"D","RENT",91000,NA,10.99,24,"0-15","13.5+"
0,13000,"B","RENT",50000,9,14.96,35,"15-30","8-11"
0,23450,"B","MORTGAGE",166000,16,10.25,22,"0-15","11-13.5"
0,14400,"B","MORTGAGE",75000,1,11.36,36,"0-15","8-11"
0,24000,"E","RENT",60000,2,10.25,28,"0-15","13.5+"
0,25000,"B","RENT",120000,1,16.45,33,"0-15","11-13.5"
1,18000,"B","MORTGAGE",62000,9,11.36,21,"0-15","8-11"
0,5000,"A","OWN",1e+05,15,10.25,21,"0-15","0-8"
0,15000,"B","MORTGAGE",215000,13,7.14,31,"0-15","8-11"
0,24000,"C","OWN",175000,2,10.99,35,"15-30","11-13.5"
0,6000,"C","RENT",19200,25,12.73,25,"0-15","11-13.5"
0,10000,"B","MORTGAGE",96000,2,13.11,26,"0-15","8-11"
0,25000,"D","RENT",1e+05,1,10.99,25,"0-15","13.5+"
0,10000,"C","RENT",45000,0,14.96,49,"0-15","13.5+"
0,15000,"C","MORTGAGE",95000,8,14.22,23,"0-15","11-13.5"
0,22000,"C","MORTGAGE",37000,9,12.73,31,"0-15","11-13.5"
0,2400,"C","RENT",24000,12,12.73,34,"0-15","11-13.5"
0,25000,"D","RENT",79000,3,13.11,24,"0-15","13.5+"
1,7000,"D","RENT",51000,12,15.33,21,"0-15","13.5+"
0,8500,"B","RENT",44000,0,14.96,30,"0-15","11-13.5"
0,21000,"B","RENT",80000,1,11.36,36,"15-30","11-13.5"
0,12000,"A","MORTGAGE",66000,27,11.36,30,"Missing","0-8"
0,5000,"B","RENT",68648.26,NA,7.51,24,"0-15","8-11"
0,7500,"C","RENT",45000,1,10.99,27,"0-15","11-13.5"
0,2000,"A","OWN",36700,0,12.73,45,"0-15","0-8"
0,15000,"B","OWN",250000,7,7.51,35,"0-15","8-11"
0,10800,"A","RENT",52300,8,9.88,28,"0-15","0-8"
0,15000,"B","MORTGAGE",1e+05,1,7.88,48,"0-15","8-11"
0,7000,"B","RENT",46000,3,9.88,25,"0-15","8-11"
0,3000,"B","OWN",32400,5,10.25,30,"Missing","8-11"
0,8000,"A","MORTGAGE",65000,NA,10.62,23,"0-15","0-8"
0,14500,"B","RENT",36000,3,7.14,26,"0-15","8-11"
0,18000,"C","MORTGAGE",69000,2,9.88,26,"0-15","13.5+"
0,11000,"C","MORTGAGE",104000,7,14.22,25,"0-15","11-13.5"
0,20000,"B","RENT",65000,4,13.11,37,"0-15","8-11"
0,12500,"D","OWN",75000,2,10.25,23,"0-15","13.5+"
0,25000,"B","RENT",49000,5,15.33,21,"0-15","8-11"
0,25000,"B","RENT",135000,4,10.99,25,"0-15","11-13.5"
0,5000,"C","MORTGAGE",60000,5,11.36,21,"15-30","11-13.5"
0,14000,"B","RENT",50000,19,13.48,24,"0-15","8-11"
0,21600,"C","MORTGAGE",2e+05,2,9.88,30,"0-15","11-13.5"
1,5600,"D","RENT",14400,14,13.11,22,"0-15","13.5+"
0,10000,"B","MORTGAGE",70000,1,14.59,32,"0-15","8-11"
1,4000,"C","RENT",48000,7,9.88,24,"0-15","11-13.5"
0,15000,"E","RENT",160000,2,12.73,24,"0-15","13.5+"
0,2500,"A","RENT",17040,0,16.82,32,"Missing","0-8"
0,13000,"C","RENT",64000,NA,7.51,27,"0-15","11-13.5"
0,17000,"B","OWN",70000,2,13.11,35,"0-15","8-11"
0,5500,"C","RENT",40440,6,9.88,23,"0-15","11-13.5"
0,7750,"B","MORTGAGE",41000,0,12.73,22,"0-15","8-11"
0,8000,"B","RENT",37440,0,9.88,35,"0-15","8-11"
0,13200,"A","OWN",51700,2,10.99,26,"0-15","0-8"
0,6000,"A","RENT",60495,2,7.51,23,"0-15","Missing"
0,5000,"D","RENT",40000,8,NA,21,"0-15","13.5+"
0,6500,"A","RENT",41000,2,14.59,33,"0-15","0-8"
0,6000,"C","MORTGAGE",60000,2,7.51,22,"0-15","11-13.5"
0,19000,"E","RENT",50000,6,13.11,28,"0-15","13.5+"
0,25000,"D","MORTGAGE",3e+05,3,16.82,26,"0-15","13.5+"
1,4750,"C","MORTGAGE",85000,0,15.33,32,"0-15","11-13.5"
0,7800,"A","MORTGAGE",36000,7,13.11,33,"0-15","0-8"
0,3200,"D","RENT",47515,3,7.14,28,"0-15","13.5+"
0,14000,"B","RENT",62500,5,15.7,41,"0-15","8-11"
0,12000,"C","RENT",75000,4,10.25,24,"0-15","Missing"
0,25000,"B","RENT",91000,7,NA,34,"0-15","11-13.5"
0,10000,"D","RENT",65000,11,11.36,28,"15-30","13.5+"
0,5000,"C","RENT",28800,21,14.96,23,"0-15","11-13.5"
1,3250,"A","MORTGAGE",39000,2,13.11,21,"0-15","0-8"
0,8400,"B","MORTGAGE",52000,2,7.14,24,"15-30","8-11"
0,4700,"A","MORTGAGE",120000,19,10.99,29,"0-15","0-8"
0,12000,"B","RENT",33600,10,7.14,36,"0-15","11-13.5"
0,3000,"B","RENT",43000,3,11.36,27,"15-30","8-11"
0,12000,"A","RENT",38304,16,10.99,37,"0-15","0-8"
0,16000,"B","OWN",6e+05,3,7.88,37,"0-15","8-11"
0,8000,"C","RENT",48000,11,10.25,25,"0-15","11-13.5"
0,4000,"B","MORTGAGE",49510,2,13.11,44,"0-15","8-11"
0,13650,"B","RENT",45760,5,10.62,40,"0-15","8-11"
0,25000,"B","OWN",75000,8,10.25,35,"0-15","8-11"
0,15000,"D","RENT",84996,2,10.99,29,"0-15","13.5+"
0,6300,"A","MORTGAGE",115000,0,15.7,27,"0-15","0-8"
0,12000,"A","MORTGAGE",32000,3,6.76,29,"0-15","0-8"
0,3250,"B","MORTGAGE",45000,2,7.88,30,"0-15","8-11"
0,5000,"A","RENT",31404,5,10.62,22,"0-15","0-8"
0,10000,"A","MORTGAGE",57000,0,7.51,41,"0-15","0-8"
0,20000,"C","MORTGAGE",114400,11,7.51,33,"0-15","11-13.5"
0,5000,"A","RENT",49296,3,13.48,24,"15-30","0-8"
0,13000,"D","RENT",46000,26,7.88,27,"0-15","13.5+"
0,15000,"B","RENT",48800,5,14.59,23,"0-15","11-13.5"
0,15000,"C","MORTGAGE",135000,3,11.36,31,"0-15","13.5+"
1,18000,"D","RENT",71000,12,13.85,25,"0-15","13.5+"
1,8000,"D","MORTGAGE",52800,3,15.33,27,"Missing","13.5+"
1,10000,"B","MORTGAGE",70000,NA,15.7,30,"Missing","8-11"
0,1200,"B","MORTGAGE",75873,NA,10.25,26,"0-15","8-11"
0,3000,"D","MORTGAGE",36500,6,10.25,23,"0-15","13.5+"
0,11500,"A","MORTGAGE",65000,6,14.96,29,"0-15","0-8"
0,6400,"B","MORTGAGE",74280,9,7.51,32,"0-15","Missing"
0,7200,"C","RENT",29120,4,NA,27,"0-15","11-13.5"
0,4000,"C","MORTGAGE",40000,6,13.11,22,"0-15","11-13.5"
0,15000,"B","MORTGAGE",87000,0,12.73,26,"0-15","8-11"
0,8500,"A","MORTGAGE",65000,0,10.62,24,"0-15","0-8"
0,6000,"B","RENT",55840,1,7.51,30,"0-15","8-11"
0,6000,"A","MORTGAGE",75181,6,10.25,25,"30-45","0-8"
0,25000,"B","MORTGAGE",87000,40,7.51,24,"0-15","8-11"
0,12000,"A","RENT",45000,7,10.99,33,"0-15","0-8"
1,25000,"F","RENT",235000,4,7.88,27,"0-15","13.5+"
0,15000,"C","RENT",60000,2,18.3,23,"0-15","13.5+"
0,11000,"B","OWN",56700,14,14.22,29,"0-15","8-11"
0,1600,"B","MORTGAGE",25000,14,10.62,33,"0-15","11-13.5"
1,25000,"E","MORTGAGE",180000,4,11.36,24,"0-15","13.5+"
0,6000,"C","MORTGAGE",57000,0,16.45,28,"0-15","11-13.5"
1,4000,"D","RENT",35000,2,12.73,22,"0-15","13.5+"
0,3525,"D","RENT",36000,5,15.33,24,"0-15","13.5+"
0,25000,"D","MORTGAGE",120000,5,14.59,27,"0-15","13.5+"
0,10000,"B","RENT",39000,14,14.96,35,"0-15","8-11"
0,3500,"B","MORTGAGE",59000,2,10.25,26,"0-15","8-11"
0,20000,"C","MORTGAGE",181000,4,10.99,37,"0-15","13.5+"
0,25000,"D","MORTGAGE",216000,11,13.85,25,"0-15","13.5+"
1,15000,"B","MORTGAGE",125000,2,16.07,28,"0-15","8-11"
0,25000,"D","MORTGAGE",135000,13,10.25,25,"0-15","13.5+"
0,10000,"B","RENT",40000,12,16.07,27,"0-15","11-13.5"
0,3000,"A","MORTGAGE",70000,10,11.36,23,"0-15","0-8"
0,14000,"B","RENT",50000,5,7.51,33,"0-15","8-11"
0,3600,"A","OWN",44894,2,10.62,28,"0-15","0-8"
0,4800,"B","RENT",14400,8,7.88,35,"0-15","8-11"
0,19000,"B","RENT",72000,2,10.62,23,"0-15","8-11"
0,2000,"B","MORTGAGE",62400,3,10.99,25,"0-15","8-11"
0,7000,"E","RENT",19200,4,10.99,25,"0-15","13.5+"
0,25000,"D","MORTGAGE",99500,1,16.82,23,"0-15","13.5+"
0,12000,"C","RENT",50600,10,15.7,30,"0-15","11-13.5"
0,20000,"B","MORTGAGE",95000,1,13.48,24,"0-15","8-11"
0,3350,"A","OWN",53000,2,10.62,24,"0-15","0-8"
0,25000,"C","RENT",92000,13,6.76,24,"0-15","11-13.5"
0,20000,"C","RENT",58000,1,12.73,22,"0-15","11-13.5"
0,5200,"E","MORTGAGE",69000,0,13.11,24,"0-15","13.5+"
0,25000,"D","RENT",132250,7,17.19,30,"0-15","13.5+"
0,6600,"E","RENT",130000,3,15.7,35,"0-15","13.5+"
0,16000,"B","MORTGAGE",72000,11,17.93,24,"0-15","8-11"
0,12000,"B","MORTGAGE",96000,1,10.25,29,"0-15","8-11"
0,24000,"C","RENT",43000,5,9.88,22,"0-15","13.5+"
0,10000,"A","RENT",50000,7,13.85,22,"0-15","0-8"
1,5000,"A","RENT",41000,0,7.88,22,"0-15","Missing"
0,1000,"B","MORTGAGE",17400,12,NA,22,"0-15","11-13.5"
1,12000,"B","OWN",30000,13,11.36,26,"0-15","11-13.5"
0,14000,"A","MORTGAGE",58000,3,11.36,29,"45+","0-8"
0,21250,"B","RENT",47052,48,7.51,25,"0-15","8-11"
0,5000,"B","MORTGAGE",116000,5,10.99,50,"15-30","8-11"
0,8500,"B","OWN",75000,22,10.25,24,"0-15","11-13.5"
0,15000,"D","MORTGAGE",96000,2,11.36,22,"0-15","13.5+"
0,9800,"D","RENT",90000,2,14.96,23,"0-15","13.5+"
0,5000,"B","RENT",45000,7,15.7,22,"0-15","11-13.5"
0,5000,"C","RENT",36000,9,11.36,22,"Missing","11-13.5"
0,10000,"C","RENT",60000,NA,13.48,24,"0-15","11-13.5"
0,1500,"E","RENT",30000,1,12.73,25,"0-15","13.5+"
0,4000,"A","MORTGAGE",148000,0,16.82,24,"0-15","0-8"
1,5000,"B","RENT",58000,0,7.88,28,"15-30","11-13.5"
0,13200,"C","OWN",35000,17,11.36,22,"0-15","11-13.5"
0,5000,"B","MORTGAGE",62000,2,13.48,28,"0-15","8-11"
0,3000,"C","RENT",130000,8,10.25,28,"0-15","13.5+"
0,22500,"D","RENT",52500,0,14.22,28,"0-15","13.5+"
1,15000,"C","RENT",24000,2,14.96,22,"0-15","11-13.5"
1,16000,"C","RENT",50000,1,12.73,28,"0-15","11-13.5"
0,12000,"D","RENT",34000,5,13.48,26,"0-15","13.5+"
0,10000,"B","RENT",24000,2,14.96,24,"0-15","8-11"
0,4000,"B","OWN",55200,6,10.99,27,"0-15","Missing"
1,8000,"C","RENT",42000,4,NA,27,"0-15","13.5+"
0,5000,"E","RENT",16000,0,13.85,28,"0-15","13.5+"
1,10000,"C","RENT",83976,2,16.45,27,"0-15","13.5+"
0,18000,"B","RENT",81972,2,13.85,28,"0-15","8-11"
0,7500,"D","RENT",90000,4,10.99,22,"0-15","13.5+"
0,1000,"D","MORTGAGE",31200,3,14.96,21,"0-15","13.5+"
0,16750,"B","RENT",96600,2,14.59,30,"0-15","8-11"
0,4800,"A","MORTGAGE",97000,3,10.62,23,"15-30","Missing"
0,6000,"E","RENT",51000,24,NA,24,"0-15","13.5+"
1,7000,"D","RENT",36416.84,0,17.19,28,"0-15","13.5+"
0,23800,"B","MORTGAGE",110000,7,14.96,33,"0-15","8-11"
0,24000,"G","RENT",120000,7,10.25,26,"0-15","13.5+"
0,18500,"D","OWN",60000,9,20.16,23,"0-15","13.5+"
0,22000,"B","RENT",167000,2,15.33,40,"0-15","8-11"
0,11000,"C","MORTGAGE",79000,2,10.99,22,"0-15","11-13.5"
0,1800,"C","RENT",510000,14,13.11,35,"0-15","11-13.5"
0,12000,"C","MORTGAGE",60000,1,13.48,35,"0-15","11-13.5"
0,20000,"B","MORTGAGE",145000,12,13.11,24,"0-15","11-13.5"
0,10000,"D","RENT",39312,4,11.36,34,"0-15","13.5+"
1,4000,"C","RENT",20000,5,15.7,28,"0-15","11-13.5"
0,17400,"D","MORTGAGE",1e+05,2,13.11,24,"0-15","13.5+"
1,25000,"D","RENT",48000,8,16.07,22,"0-15","13.5+"
0,3000,"B","RENT",42000,12,14.59,28,"0-15","8-11"
0,24250,"D","MORTGAGE",98000,4,10.25,20,"0-15","Missing"
0,10000,"D","RENT",30400,14,NA,39,"0-15","13.5+"
0,13000,"B","MORTGAGE",55728,2,15.7,31,"0-15","8-11"
0,7000,"A","RENT",15600,0,10.62,21,"Missing","0-8"
1,9000,"A","MORTGAGE",2e+05,NA,7.51,31,"Missing","0-8"
0,13000,"B","MORTGAGE",45000,NA,7.88,24,"0-15","8-11"
0,1000,"C","MORTGAGE",88000,2,10.62,37,"0-15","11-13.5"
0,21250,"C","MORTGAGE",44449.6,2,13.48,30,"0-15","11-13.5"
0,3600,"A","MORTGAGE",62000,2,13.48,27,"0-15","0-8"
0,10000,"D","RENT",35000,6,7.14,38,"0-15","Missing"
1,25000,"D","RENT",72000,2,NA,25,"0-15","13.5+"
0,8000,"C","RENT",25200,15,15.33,23,"0-15","11-13.5"
1,9800,"C","RENT",33000,1,12.73,22,"Missing","Missing"
0,24250,"D","RENT",103000,NA,NA,23,"0-15","13.5+"
0,10000,"B","MORTGAGE",70000,6,15.7,23,"0-15","8-11"
1,3000,"A","RENT",24000,1,10.99,30,"0-15","Missing"
0,12000,"D","RENT",53000,8,NA,26,"0-15","13.5+"
0,8000,"A","OWN",40000,4,14.59,50,"0-15","0-8"
0,7000,"D","RENT",39600,4,7.88,21,"0-15","13.5+"
1,4000,"E","OWN",37200,3,14.96,25,"Missing","13.5+"
0,5400,"A","RENT",54000,NA,17.19,25,"15-30","0-8"
0,5600,"B","RENT",45000,16,7.88,32,"0-15","11-13.5"
0,16000,"D","RENT",66000,0,11.36,28,"0-15","13.5+"
0,6000,"C","RENT",36000,4,16.07,45,"0-15","Missing"
0,2000,"C","RENT",25000,2,NA,27,"0-15","11-13.5"
0,15000,"B","MORTGAGE",38000,9,13.11,35,"0-15","8-11"
0,5000,"A","MORTGAGE",95000,2,10.99,24,"0-15","0-8"
0,12000,"C","MORTGAGE",35000,2,7.88,33,"0-15","11-13.5"
0,10750,"C","OWN",25000,15,13.11,47,"0-15","13.5+"
0,3200,"D","RENT",48000,2,14.22,25,"0-15","13.5+"
0,9000,"C","RENT",43000,3,15.7,26,"0-15","13.5+"
0,8000,"B","RENT",58033,0,13.85,24,"0-15","8-11"
0,15000,"B","MORTGAGE",109000,4,10.62,25,"0-15","8-11"
0,25000,"D","OWN",130000,5,10.25,39,"0-15","13.5+"
0,4000,"B","RENT",13000,13,16.07,24,"0-15","8-11"
0,20000,"C","MORTGAGE",216000,4,9.88,26,"0-15","13.5+"
0,9500,"D","RENT",21900,12,14.22,31,"Missing","13.5+"
0,24000,"B","MORTGAGE",99000,NA,14.59,33,"0-15","11-13.5"
1,20500,"G","OWN",69000,8,11.36,34,"0-15","13.5+"
0,10000,"B","RENT",70000,5,20.9,27,"0-15","8-11"
0,8000,"C","MORTGAGE",420000,2,10.99,29,"0-15","11-13.5"
0,15000,"C","OWN",87000,5,12.73,31,"0-15","11-13.5"
0,2000,"B","RENT",57000,7,13.11,25,"0-15","11-13.5"
0,5500,"B","RENT",48880,8,11.36,23,"0-15","8-11"
0,13000,"D","MORTGAGE",57000,2,10.99,26,"0-15","13.5+"
0,16800,"B","RENT",34819,14,15.33,22,"0-15","8-11"
0,4000,"B","MORTGAGE",72500,2,10.99,35,"0-15","8-11"
0,10000,"B","RENT",26400,0,10.25,27,"0-15","8-11"
0,12000,"C","MORTGAGE",90000,9,10.25,27,"0-15","11-13.5"
0,3600,"A","MORTGAGE",51000,5,12.73,24,"0-15","0-8"
0,4200,"A","RENT",40000,5,7.14,28,"0-15","0-8"
1,15000,"D","OWN",85000,2,7.51,23,"0-15","13.5+"
0,25000,"B","RENT",78000,3,15.33,23,"0-15","8-11"
0,19000,"B","RENT",50000,1,10.62,25,"0-15","8-11"
0,15000,"C","RENT",85000,2,10.99,24,"0-15","11-13.5"
0,1275,"B","MORTGAGE",45000,0,13.11,24,"0-15","11-13.5"
0,7000,"A","RENT",55000,3,11.36,24,"0-15","0-8"
0,15000,"B","RENT",37000,1,7.88,22,"0-15","8-11"
0,2500,"A","RENT",69000,3,10.25,27,"15-30","0-8"
0,9000,"A","RENT",48000,18,7.14,22,"0-15","0-8"
1,15200,"C","MORTGAGE",125000,2,7.88,29,"0-15","13.5+"
0,25000,"B","RENT",125000,7,13.85,33,"0-15","11-13.5"
0,1600,"C","RENT",62000,5,11.36,24,"0-15","13.5+"
0,12000,"A","RENT",40000,1,13.85,26,"0-15","0-8"
0,1000,"A","RENT",72000,2,7.88,22,"0-15","0-8"
0,24000,"B","MORTGAGE",92000,3,7.88,29,"0-15","Missing"
0,15000,"A","MORTGAGE",150000,6,NA,28,"0-15","0-8"
0,10000,"C","RENT",48720,5,7.88,24,"Missing","13.5+"
0,6000,"C","RENT",42000,NA,13.85,26,"0-15","11-13.5"
0,11000,"A","RENT",39500,8,12.73,23,"0-15","Missing"
0,12000,"B","RENT",90000,11,NA,35,"0-15","8-11"
0,10000,"B","OWN",54000,0,10.99,24,"0-15","8-11"
0,3000,"A","MORTGAGE",1e+05,12,10.99,39,"0-15","0-8"
0,7000,"B","MORTGAGE",85280,9,7.14,44,"0-15","8-11"
0,7000,"A","MORTGAGE",51000,4,10.62,45,"0-15","0-8"
0,10000,"D","MORTGAGE",72900,2,7.88,27,"0-15","13.5+"
0,20000,"C","RENT",102000,3,15.7,35,"0-15","13.5+"
0,9600,"B","RENT",32000,3,13.85,40,"15-30","8-11"
0,9600,"A","MORTGAGE",58000,19,9.88,23,"0-15","0-8"
0,8000,"B","MORTGAGE",1e+05,0,7.51,25,"0-15","8-11"
0,9600,"C","RENT",90000,12,10.25,26,"0-15","13.5+"
0,11600,"C","MORTGAGE",61000,2,13.85,45,"0-15","11-13.5"
0,13350,"D","RENT",56000,2,13.48,22,"0-15","13.5+"
0,4200,"B","MORTGAGE",72000,0,14.59,27,"0-15","Missing"
0,10000,"B","MORTGAGE",86500,7,NA,40,"0-15","8-11"
0,5500,"B","OWN",60000,2,10.25,25,"0-15","8-11"
0,3000,"B","RENT",28000,10,10.99,23,"0-15","8-11"
0,15000,"A","MORTGAGE",84000,0,10.25,25,"0-15","0-8"
0,9600,"B","RENT",45000,4,7.88,23,"0-15","8-11"
0,25000,"C","MORTGAGE",121000,2,10.25,31,"15-30","11-13.5"
0,12250,"B","MORTGAGE",30000,24,12.73,33,"0-15","11-13.5"
0,5000,"D","MORTGAGE",80000,1,11.36,26,"0-15","13.5+"
0,12000,"C","RENT",60000,4,14.96,29,"0-15","13.5+"
1,17500,"C","MORTGAGE",75000,2,14.22,26,"0-15","Missing"
0,11000,"C","RENT",60000,3,NA,23,"0-15","13.5+"
0,10000,"B","RENT",23624.95,1,14.22,26,"0-15","8-11"
0,24000,"C","MORTGAGE",86500,6,9.88,47,"0-15","Missing"
1,8500,"E","OWN",26000,13,NA,26,"0-15","13.5+"
0,8800,"C","OWN",36000,0,16.45,21,"0-15","13.5+"
